type,t_step,error_A,error_B,diff,filename
Real,200,0.38307830691337585,0.035639505833387375,0.3474388010799885,0869.png
Real,200,0.4629099369049072,0.048447705805301666,0.41446223109960556,0861.png
Real,200,0.4287470579147339,0.054737769067287445,0.37400928884744644,0348.png
Fake,200,0.46320754289627075,0.03742363303899765,0.4257839098572731,nano_banana_001469.png
Fake,200,0.29711320996284485,0.03371681272983551,0.26339639723300934,nano_banana_000093.png
Fake,200,0.3845633268356323,0.0334663912653923,0.35109693557024,nano_banana_005652.png
Fake,200,0.26255133748054504,0.029794108122587204,0.23275722935795784,nano_banana_002523.png
Fake,200,0.39891690015792847,0.05311796814203262,0.34579893201589584,nano_banana_002071.png
Fake,200,0.38690853118896484,0.029542338103055954,0.3573661930859089,nano_banana_003765.png
Fake,200,0.3348506689071655,0.029607495293021202,0.3052431736141443,nano_banana_003451.png
Fake,200,0.30544716119766235,0.036730293184518814,0.26871686801314354,nano_banana_002636.png
Fake,200,0.28604310750961304,0.03885387256741524,0.2471892349421978,nano_banana_002978.png
Fake,200,0.41280844807624817,0.03648841381072998,0.3763200342655182,nano_banana_001793.png
Fake,200,0.27781862020492554,0.03245805576443672,0.24536056444048882,nano_banana_007545.png
Fake,200,0.44804346561431885,0.03778204321861267,0.4102614223957062,nano_banana_002152.png
Fake,200,0.43058550357818604,0.04074579477310181,0.38983970880508423,nano_banana_000536.png
Fake,200,0.31860509514808655,0.04179840534925461,0.27680668979883194,nano_banana_005842.png
Fake,200,0.31274664402008057,0.03407596796751022,0.27867067605257034,nano_banana_001966.png
Fake,200,0.38936251401901245,0.04170306771993637,0.3476594462990761,nano_banana_006804.png
Fake,200,0.39706605672836304,0.034531958401203156,0.3625340983271599,nano_banana_005851.png
Fake,200,0.3916760981082916,0.033560387790203094,0.35811571031808853,nano_banana_006182.png
Fake,200,0.3933798670768738,0.0384705513715744,0.3549093157052994,nano_banana_003688.png
Fake,200,0.3760702610015869,0.036985933780670166,0.33908432722091675,nano_banana_008183.png
Fake,200,0.4301552176475525,0.05009281635284424,0.38006240129470825,nano_banana_006188.png
Fake,200,0.2829059064388275,0.03271568566560745,0.25019022077322006,nano_banana_007097.png
Fake,200,0.4688224792480469,0.03204900026321411,0.43677347898483276,nano_banana_001683.png
Fake,200,0.39958882331848145,0.03356989100575447,0.366018932312727,nano_banana_000434.png
Fake,200,0.4221237301826477,0.03367248922586441,0.3884512409567833,nano_banana_005588.png
Fake,200,0.35687774419784546,0.042377520352602005,0.31450022384524345,nano_banana_001119.png
Fake,200,0.40113455057144165,0.04045632854104042,0.36067822203040123,nano_banana_002285.png
Fake,200,0.4184032082557678,0.04142041876912117,0.37698278948664665,nano_banana_007641.png
Fake,200,0.30293989181518555,0.03442712873220444,0.2685127630829811,nano_banana_005249.png
Fake,200,0.311606228351593,0.036360155791044235,0.2752460725605488,nano_banana_003202.png
Fake,200,0.24057637155056,0.03221968561410904,0.20835668593645096,nano_banana_005128.png
Fake,200,0.4211292862892151,0.035241831094026566,0.3858874551951885,nano_banana_001828.png
Fake,200,0.3968852162361145,0.03567034751176834,0.36121486872434616,nano_banana_007249.png
Fake,200,0.34151822328567505,0.03834729269146919,0.30317093059420586,nano_banana_003179.png
Fake,200,0.2936854958534241,0.03228171169757843,0.26140378415584564,nano_banana_000826.png
Fake,200,0.300659716129303,0.029255567118525505,0.2714041490107775,nano_banana_007897.png
Fake,200,0.3101717531681061,0.03830531984567642,0.27186643332242966,nano_banana_003137.png
Fake,200,0.29998376965522766,0.05880676209926605,0.2411770075559616,nano_banana_002041.png
Fake,200,0.37290817499160767,0.04310731217265129,0.3298008628189564,nano_banana_008165.png
Fake,200,0.3416286110877991,0.03575189411640167,0.3058767169713974,nano_banana_007620.png
Fake,200,0.3488340973854065,0.03279132395982742,0.31604277342557907,nano_banana_001505.png
Fake,200,0.3466373682022095,0.035724032670259476,0.31091333553195,nano_banana_005483.png
Fake,200,0.3979898691177368,0.04964275285601616,0.34834711626172066,nano_banana_001677.png
Fake,200,0.4289436340332031,0.03701767325401306,0.39192596077919006,nano_banana_002106.png
Fake,200,0.30462515354156494,0.039338238537311554,0.2652869150042534,nano_banana_001248.png
Fake,200,0.30539989471435547,0.03696960210800171,0.26843029260635376,nano_banana_007434.png
Fake,200,0.37686213850975037,0.03517090529203415,0.3416912332177162,nano_banana_001709.png
Fake,200,0.25947368144989014,0.030117442831397057,0.22935623861849308,nano_banana_001543.png
Fake,200,0.46303826570510864,0.04002521187067032,0.4230130538344383,nano_banana_005854.png
Fake,200,0.41495460271835327,0.03458322584629059,0.3803713768720627,nano_banana_007236.png
Real,250,0.38858652114868164,0.030815351754426956,0.3577711693942547,0816.png
Real,250,0.37568286061286926,0.03333807736635208,0.3423447832465172,0189.png
Real,250,0.400972843170166,0.039809949696063995,0.361162893474102,0867.png
Real,250,0.4075429439544678,0.03283631056547165,0.3747066333889961,0604.png
Real,250,0.42154693603515625,0.03512032702565193,0.3864266090095043,0008.png
Real,250,0.4035407304763794,0.030990129336714745,0.37255060113966465,0439.png
Real,250,0.3708491921424866,0.034340813755989075,0.3365083783864975,0726.png
Real,250,0.42721500992774963,0.036382999271154404,0.39083201065659523,0427.png
Real,250,0.4178466200828552,0.028088267892599106,0.3897583521902561,0668.png
Real,250,0.40744778513908386,0.03911486268043518,0.3683329224586487,0223.png
Real,250,0.4478912949562073,0.03892955183982849,0.4089617431163788,0281.png
Real,250,0.4344989061355591,0.030678067356348038,0.40382083877921104,0759.png
Real,250,0.34653955698013306,0.03399903327226639,0.31254052370786667,0237.png
Real,250,0.4225562512874603,0.02837589755654335,0.394180353730917,0474.png
Real,250,0.42080938816070557,0.03686513751745224,0.3839442506432533,0623.png
Real,250,0.28574487566947937,0.03986784815788269,0.24587702751159668,0851.png
Real,250,0.3957533836364746,0.03152632340788841,0.3642270602285862,0462.png
Real,250,0.41414475440979004,0.035551220178604126,0.3785935342311859,0200.png
Real,250,0.3830839693546295,0.03940654546022415,0.34367742389440536,0229.png
Real,250,0.4268799424171448,0.04711233451962471,0.37976760789752007,0558.png
Real,250,0.37158313393592834,0.029774706810712814,0.34180842712521553,0576.png
Real,250,0.3723403215408325,0.028536535799503326,0.3438037857413292,0232.png
Real,250,0.42085641622543335,0.05043257027864456,0.3704238459467888,0076.png
Real,250,0.4746822118759155,0.042909953743219376,0.43177225813269615,0298.png
Real,250,0.3362255394458771,0.038005538284778595,0.2982200011610985,0241.png
Real,250,0.4248253107070923,0.032234884798526764,0.3925904259085655,0776.png
Real,250,0.40976327657699585,0.04364321008324623,0.3661200664937496,0260.png
Real,250,0.4253388047218323,0.0295453742146492,0.3957934305071831,0069.png
Real,250,0.2857699394226074,0.03798000514507294,0.24778993427753448,0719.png
Real,250,0.31591796875,0.028342675417661667,0.28757529333233833,0627.png
Real,250,0.4503375291824341,0.034035783261060715,0.41630174592137337,0485.png
Real,250,0.39596086740493774,0.02792271599173546,0.3680381514132023,0171.png
Real,250,0.484508216381073,0.031870853155851364,0.45263736322522163,0098.png
Real,250,0.44299155473709106,0.03500134497880936,0.4079902097582817,0054.png
Real,250,0.4162285029888153,0.04791732877492905,0.36831117421388626,0796.png
Real,250,0.4022081792354584,0.03167042136192322,0.37053775787353516,0566.png
Real,250,0.38066476583480835,0.03528200834989548,0.3453827574849129,0733.png
Real,250,0.4150892198085785,0.07082648575305939,0.3442627340555191,0442.png
Real,250,0.3843514323234558,0.03902802616357803,0.3453234061598778,0517.png
Real,250,0.3855891823768616,0.028829392045736313,0.35675979033112526,0806.png
Real,250,0.4303528368473053,0.03385453298687935,0.39649830386042595,0636.png
Real,250,0.3485140800476074,0.043074220418930054,0.30543985962867737,0717.png
Real,250,0.3073059916496277,0.0291329063475132,0.2781730853021145,0628.png
Real,250,0.340732216835022,0.05084231123328209,0.2898899056017399,0821.png
Real,250,0.3073277473449707,0.03505054488778114,0.27227720245718956,0073.png
Real,250,0.3635583221912384,0.02689177170395851,0.3366665504872799,0262.png
Real,250,0.4755779802799225,0.033364951610565186,0.4422130286693573,0438.png
Real,250,0.346397340297699,0.032613322138786316,0.31378401815891266,0869.png
Real,250,0.43007397651672363,0.04091401398181915,0.3891599625349045,0861.png
Real,250,0.39685750007629395,0.04434248432517052,0.35251501575112343,0348.png
Fake,250,0.4196094274520874,0.039439305663108826,0.3801701217889786,nano_banana_001469.png
Fake,250,0.2796875238418579,0.02708677016198635,0.25260075367987156,nano_banana_000093.png
Fake,250,0.351718544960022,0.030238453298807144,0.32148009166121483,nano_banana_005652.png
Fake,250,0.24276909232139587,0.02899542823433876,0.2137736640870571,nano_banana_002523.png
Fake,250,0.3784215748310089,0.04590918868780136,0.33251238614320755,nano_banana_002071.png
Fake,250,0.3483961820602417,0.029312092810869217,0.3190840892493725,nano_banana_003765.png
Fake,250,0.30124998092651367,0.02875608392059803,0.27249389700591564,nano_banana_003451.png
Fake,250,0.28646302223205566,0.02913425862789154,0.2573287636041641,nano_banana_002636.png
Fake,250,0.27652955055236816,0.037861719727516174,0.238667830824852,nano_banana_002978.png
Fake,250,0.3700719475746155,0.03164586424827576,0.3384260833263397,nano_banana_001793.png
Fake,250,0.2552841305732727,0.03780364617705345,0.21748048439621925,nano_banana_007545.png
Fake,250,0.41716545820236206,0.033197350800037384,0.3839681074023247,nano_banana_002152.png
Fake,250,0.4009721279144287,0.03456062451004982,0.3664115034043789,nano_banana_000536.png
Fake,250,0.2953449487686157,0.03647392988204956,0.25887101888656616,nano_banana_005842.png
Fake,250,0.28840118646621704,0.03261372074484825,0.2557874657213688,nano_banana_001966.png
Fake,250,0.35839134454727173,0.03718424588441849,0.32120709866285324,nano_banana_006804.png
Fake,250,0.3687087297439575,0.03138609975576401,0.3373226299881935,nano_banana_005851.png
Fake,250,0.36173778772354126,0.027045264840126038,0.3346925228834152,nano_banana_006182.png
Fake,250,0.3580607771873474,0.028049398213624954,0.33001137897372246,nano_banana_003688.png
Fake,250,0.3509334325790405,0.034216850996017456,0.31671658158302307,nano_banana_008183.png
Fake,250,0.40370243787765503,0.04692068696022034,0.3567817509174347,nano_banana_006188.png
Fake,250,0.2719808518886566,0.0262333732098341,0.24574747867882252,nano_banana_007097.png
Fake,250,0.4344128668308258,0.02792183682322502,0.4064910300076008,nano_banana_001683.png
Fake,250,0.3740917146205902,0.028195835649967194,0.345895878970623,nano_banana_000434.png
Fake,250,0.38830769062042236,0.03019060753285885,0.3581170830875635,nano_banana_005588.png
Fake,250,0.3437954783439636,0.04197585955262184,0.3018196187913418,nano_banana_001119.png
Fake,250,0.37480628490448,0.03758218139410019,0.3372241035103798,nano_banana_002285.png
Fake,250,0.38761305809020996,0.036743491888046265,0.3508695662021637,nano_banana_007641.png
Fake,250,0.2775420546531677,0.0312314685434103,0.24631058610975742,nano_banana_005249.png
Fake,250,0.28477761149406433,0.027646109461784363,0.25713150203227997,nano_banana_003202.png
Fake,250,0.21329590678215027,0.027274243533611298,0.18602166324853897,nano_banana_005128.png
Fake,250,0.38980165123939514,0.02777639776468277,0.36202525347471237,nano_banana_001828.png
Fake,250,0.3677011728286743,0.027272731065750122,0.3404284417629242,nano_banana_007249.png
Fake,250,0.32412654161453247,0.02905408665537834,0.29507245495915413,nano_banana_003179.png
Fake,250,0.2728850543498993,0.030805986374616623,0.24207906797528267,nano_banana_000826.png
Fake,250,0.275912880897522,0.03190683200955391,0.24400604888796806,nano_banana_007897.png
Fake,250,0.2926340401172638,0.037744779139757156,0.25488926097750664,nano_banana_003137.png
Fake,250,0.2765935957431793,0.04884403198957443,0.2277495637536049,nano_banana_002041.png
Fake,250,0.3428703844547272,0.03447519987821579,0.3083951845765114,nano_banana_008165.png
Fake,250,0.30892276763916016,0.032541368156671524,0.27638139948248863,nano_banana_007620.png
Fake,250,0.3197212219238281,0.032549016177654266,0.28717220574617386,nano_banana_001505.png
Fake,250,0.31586524844169617,0.03352636098861694,0.2823388874530792,nano_banana_005483.png
Fake,250,0.36730003356933594,0.044142596423625946,0.32315743714571,nano_banana_001677.png
Fake,250,0.3939732313156128,0.031058207154273987,0.3629150241613388,nano_banana_002106.png
Fake,250,0.2888597548007965,0.031359076499938965,0.25750067830085754,nano_banana_001248.png
Fake,250,0.2782858610153198,0.0294937863945961,0.24879207462072372,nano_banana_007434.png
Fake,250,0.3613477945327759,0.029548490419983864,0.331799304112792,nano_banana_001709.png
Fake,250,0.2376289814710617,0.02300276979804039,0.21462621167302132,nano_banana_001543.png
Fake,250,0.4182541072368622,0.0369020476937294,0.3813520595431328,nano_banana_005854.png
Fake,250,0.382473886013031,0.03399142622947693,0.3484824597835541,nano_banana_007236.png
Real,300,0.35093075037002563,0.028686605393886566,0.32224414497613907,0816.png
Real,300,0.3451070785522461,0.030883006751537323,0.31422407180070877,0189.png
Real,300,0.37475475668907166,0.033713389188051224,0.34104136750102043,0867.png
Real,300,0.37486177682876587,0.03117584064602852,0.34368593618273735,0604.png
Real,300,0.3941182792186737,0.02693449705839157,0.36718378216028214,0008.png
Real,300,0.36867523193359375,0.029445379972457886,0.33922985196113586,0439.png
Real,300,0.3379157483577728,0.030474526807665825,0.307441221550107,0726.png
Real,300,0.3877298831939697,0.028742067515850067,0.35898781567811966,0427.png
Real,300,0.3789593577384949,0.02572605386376381,0.35323330387473106,0668.png
Real,300,0.36828112602233887,0.03340478986501694,0.33487633615732193,0223.png
Real,300,0.4138413071632385,0.032740429043769836,0.3811008781194687,0281.png
Real,300,0.39487868547439575,0.02681545913219452,0.36806322634220123,0759.png
Real,300,0.318895548582077,0.03019162081182003,0.288703927770257,0237.png
Real,300,0.39217567443847656,0.030570439994335175,0.3616052344441414,0474.png
Real,300,0.3834506869316101,0.030706387013196945,0.35274429991841316,0623.png
Real,300,0.2672494053840637,0.03399945795536041,0.2332499474287033,0851.png
Real,300,0.35973015427589417,0.026934990659356117,0.33279516361653805,0462.png
Real,300,0.37912237644195557,0.031100407242774963,0.3480219691991806,0200.png
Real,300,0.3479727804660797,0.03097059577703476,0.31700218468904495,0229.png
Real,300,0.39583832025527954,0.039649076759815216,0.3561892434954643,0558.png
Real,300,0.3444964289665222,0.02571095898747444,0.3187854699790478,0576.png
Real,300,0.33617523312568665,0.02757183089852333,0.3086034022271633,0232.png
Real,300,0.38391736149787903,0.04289351403713226,0.34102384746074677,0076.png
Real,300,0.4360894560813904,0.03725681081414223,0.39883264526724815,0298.png
Real,300,0.29715999960899353,0.032381340861320496,0.26477865874767303,0241.png
Real,300,0.38094890117645264,0.03217864781618118,0.34877025336027145,0776.png
Real,300,0.3738161325454712,0.036058977246284485,0.3377571552991867,0260.png
Real,300,0.3983352780342102,0.028027847409248352,0.37030743062496185,0069.png
Real,300,0.2728997766971588,0.036002419888973236,0.23689735680818558,0719.png
Real,300,0.28819745779037476,0.023356221616268158,0.2648412361741066,0627.png
Real,300,0.41147947311401367,0.02989470213651657,0.3815847709774971,0485.png
Real,300,0.3616633117198944,0.02558213844895363,0.3360811732709408,0171.png
Real,300,0.4441768527030945,0.02759339101612568,0.4165834616869688,0098.png
Real,300,0.3992680311203003,0.03464851900935173,0.36461951211094856,0054.png
Real,300,0.37892329692840576,0.046850040555000305,0.33207325637340546,0796.png
Real,300,0.37428146600723267,0.039209261536598206,0.33507220447063446,0566.png
Real,300,0.3504207730293274,0.02885553240776062,0.3215652406215668,0733.png
Real,300,0.37711912393569946,0.062284767627716064,0.3148343563079834,0442.png
Real,300,0.3530782461166382,0.02814468741416931,0.32493355870246887,0517.png
Real,300,0.3509055972099304,0.027205361053347588,0.32370023615658283,0806.png
Real,300,0.3977412283420563,0.029823217540979385,0.3679180108010769,0636.png
Real,300,0.3159342408180237,0.034920331090688705,0.281013909727335,0717.png
Real,300,0.2857453227043152,0.02866625040769577,0.2570790722966194,0628.png
Real,300,0.325095534324646,0.044430673122406006,0.28066486120224,0821.png
Real,300,0.29485225677490234,0.025561032816767693,0.26929122395813465,0073.png
Real,300,0.3307901620864868,0.026415767148137093,0.3043743949383497,0262.png
Real,300,0.4377439320087433,0.032925814390182495,0.4048181176185608,0438.png
Real,300,0.3275260329246521,0.0329798087477684,0.2945462241768837,0869.png
Real,300,0.4014638364315033,0.03652298450469971,0.3649408519268036,0861.png
Real,300,0.36688894033432007,0.03819970786571503,0.32868923246860504,0348.png
Fake,300,0.3943699598312378,0.03328925743699074,0.36108070239424706,nano_banana_001469.png
Fake,300,0.25042569637298584,0.023981571197509766,0.22644412517547607,nano_banana_000093.png
Fake,300,0.33131998777389526,0.03193807601928711,0.29938191175460815,nano_banana_005652.png
Fake,300,0.22594892978668213,0.024493243545293808,0.20145568624138832,nano_banana_002523.png
Fake,300,0.3561001420021057,0.043565429747104645,0.31253471225500107,nano_banana_002071.png
Fake,300,0.33136534690856934,0.027054723352193832,0.3043106235563755,nano_banana_003765.png
Fake,300,0.28325074911117554,0.02498120814561844,0.2582695409655571,nano_banana_003451.png
Fake,300,0.2564055621623993,0.02669459953904152,0.22971096262335777,nano_banana_002636.png
Fake,300,0.25344428420066833,0.029928693547844887,0.22351559065282345,nano_banana_002978.png
Fake,300,0.34292447566986084,0.030821725726127625,0.3121027499437332,nano_banana_001793.png
Fake,300,0.22949784994125366,0.028584865853190422,0.20091298408806324,nano_banana_007545.png
Fake,300,0.38692736625671387,0.030749553814530373,0.3561778124421835,nano_banana_002152.png
Fake,300,0.3691253364086151,0.03163321688771248,0.33749211952090263,nano_banana_000536.png
Fake,300,0.27942001819610596,0.0336109884083271,0.24580902978777885,nano_banana_005842.png
Fake,300,0.26856476068496704,0.02279243804514408,0.24577232263982296,nano_banana_001966.png
Fake,300,0.3300156593322754,0.03318605571985245,0.29682960361242294,nano_banana_006804.png
Fake,300,0.33607661724090576,0.031000666320323944,0.3050759509205818,nano_banana_005851.png
Fake,300,0.33399948477745056,0.024887187406420708,0.30911229737102985,nano_banana_006182.png
Fake,300,0.32387620210647583,0.026780307292938232,0.2970958948135376,nano_banana_003688.png
Fake,300,0.32231366634368896,0.033446453511714935,0.28886721283197403,nano_banana_008183.png
Fake,300,0.37086278200149536,0.038650792092084885,0.3322119899094105,nano_banana_006188.png
Fake,300,0.25028669834136963,0.02662510797381401,0.22366159036755562,nano_banana_007097.png
Fake,300,0.40569183230400085,0.024664051830768585,0.38102778047323227,nano_banana_001683.png
Fake,300,0.33260834217071533,0.023322271183133125,0.3092860709875822,nano_banana_000434.png
Fake,300,0.3664187490940094,0.02789881080389023,0.33851993829011917,nano_banana_005588.png
Fake,300,0.31491589546203613,0.03727899491786957,0.27763690054416656,nano_banana_001119.png
Fake,300,0.33720946311950684,0.03768317773938179,0.29952628538012505,nano_banana_002285.png
Fake,300,0.3603614270687103,0.033726900815963745,0.3266345262527466,nano_banana_007641.png
Fake,300,0.2436864972114563,0.029735855758190155,0.21395064145326614,nano_banana_005249.png
Fake,300,0.26475492119789124,0.028174061328172684,0.23658085986971855,nano_banana_003202.png
Fake,300,0.1955898255109787,0.025054197758436203,0.1705356277525425,nano_banana_005128.png
Fake,300,0.3559212386608124,0.030455972999334335,0.32546526566147804,nano_banana_001828.png
Fake,300,0.3443010747432709,0.02320195734500885,0.321099117398262,nano_banana_007249.png
Fake,300,0.2873784899711609,0.03026040643453598,0.2571180835366249,nano_banana_003179.png
Fake,300,0.25680506229400635,0.02698379196226597,0.22982127033174038,nano_banana_000826.png
Fake,300,0.25131312012672424,0.03079085983335972,0.22052226029336452,nano_banana_007897.png
Fake,300,0.2740023136138916,0.025648830458521843,0.24835348315536976,nano_banana_003137.png
Fake,300,0.25011900067329407,0.04545508325099945,0.20466391742229462,nano_banana_002041.png
Fake,300,0.31576526165008545,0.030571773648262024,0.2851934880018234,nano_banana_008165.png
Fake,300,0.29783716797828674,0.02890084870159626,0.2689363192766905,nano_banana_007620.png
Fake,300,0.2963007092475891,0.027182279154658318,0.2691184300929308,nano_banana_001505.png
Fake,300,0.285061776638031,0.023445136845111847,0.26161663979291916,nano_banana_005483.png
Fake,300,0.3451348543167114,0.04367862269282341,0.301456231623888,nano_banana_001677.png
Fake,300,0.37387681007385254,0.02838951162993908,0.34548729844391346,nano_banana_002106.png
Fake,300,0.2718784213066101,0.029346473515033722,0.24253194779157639,nano_banana_001248.png
Fake,300,0.2496170550584793,0.0331290028989315,0.2164880521595478,nano_banana_007434.png
Fake,300,0.3281804919242859,0.0292821042239666,0.2988983877003193,nano_banana_001709.png
Fake,300,0.21710523962974548,0.022710110992193222,0.19439512863755226,nano_banana_001543.png
Fake,300,0.3918468952178955,0.032754018902778625,0.3590928763151169,nano_banana_005854.png
Fake,300,0.34941333532333374,0.029923368245363235,0.3194899670779705,nano_banana_007236.png
Real,350,0.32750168442726135,0.02122066356241703,0.3062810208648443,0816.png
Real,350,0.3153102397918701,0.028081530705094337,0.2872287090867758,0189.png
Real,350,0.35543954372406006,0.033405765891075134,0.3220337778329849,0867.png
Real,350,0.34868335723876953,0.02577071636915207,0.32291264086961746,0604.png
Real,350,0.361621618270874,0.02712487429380417,0.33449674397706985,0008.png
Real,350,0.3351178467273712,0.024576952680945396,0.3105408940464258,0439.png
Real,350,0.3083919882774353,0.02847958356142044,0.27991240471601486,0726.png
Real,350,0.3494117259979248,0.024310464039444923,0.3251012619584799,0427.png
Real,350,0.3438376784324646,0.021250590682029724,0.3225870877504349,0668.png
Real,350,0.3388565182685852,0.030031900852918625,0.3088246174156666,0223.png
Real,350,0.37387794256210327,0.0287789236754179,0.34509901888668537,0281.png
Real,350,0.3586168885231018,0.02375860884785652,0.3348582796752453,0759.png
Real,350,0.292073130607605,0.029597986489534378,0.2624751441180706,0237.png
Real,350,0.35685959458351135,0.022367406636476517,0.33449218794703484,0474.png
Real,350,0.35602423548698425,0.027152039110660553,0.3288721963763237,0623.png
Real,350,0.24554893374443054,0.030653387308120728,0.21489554643630981,0851.png
Real,350,0.31964346766471863,0.029138434678316116,0.2905050329864025,0462.png
Real,350,0.3505883812904358,0.030862867832183838,0.31972551345825195,0200.png
Real,350,0.31109049916267395,0.029489383101463318,0.28160111606121063,0229.png
Real,350,0.3675975203514099,0.03406081348657608,0.33353670686483383,0558.png
Real,350,0.3010694980621338,0.02838364988565445,0.27268584817647934,0576.png
Real,350,0.30848702788352966,0.022810475900769234,0.28567655198276043,0232.png
Real,350,0.34637904167175293,0.03599650785326958,0.31038253381848335,0076.png
Real,350,0.39752885699272156,0.037350721657276154,0.3601781353354454,0298.png
Real,350,0.27334749698638916,0.031564146280288696,0.24178335070610046,0241.png
Real,350,0.3535744547843933,0.029708949849009514,0.3238655049353838,0776.png
Real,350,0.3420103192329407,0.03871136158704758,0.3032989576458931,0260.png
Real,350,0.3754180669784546,0.02710546925663948,0.3483125977218151,0069.png
Real,350,0.254572331905365,0.029244551435112953,0.22532778047025204,0719.png
Real,350,0.26609331369400024,0.021610615774989128,0.24448269791901112,0627.png
Real,350,0.3779619336128235,0.03346160799264908,0.3445003256201744,0485.png
Real,350,0.3352166414260864,0.022867847234010696,0.31234879419207573,0171.png
Real,350,0.4069724678993225,0.03049410507082939,0.3764783628284931,0098.png
Real,350,0.36315423250198364,0.028980690985918045,0.3341735415160656,0054.png
Real,350,0.3483189344406128,0.038602471351623535,0.30971646308898926,0796.png
Real,350,0.34077274799346924,0.02935783937573433,0.3114149086177349,0566.png
Real,350,0.31698769330978394,0.023111265152692795,0.29387642815709114,0733.png
Real,350,0.33675068616867065,0.056946657598018646,0.279804028570652,0442.png
Real,350,0.33586788177490234,0.028505370020866394,0.30736251175403595,0517.png
Real,350,0.31997132301330566,0.025587253272533417,0.29438406974077225,0806.png
Real,350,0.3635897636413574,0.02428806573152542,0.339301697909832,0636.png
Real,350,0.28724876046180725,0.030849307775497437,0.2563994526863098,0717.png
Real,350,0.2745239734649658,0.02503410167992115,0.24948987178504467,0628.png
Real,350,0.30485525727272034,0.04117976129055023,0.2636754959821701,0821.png
Real,350,0.26262998580932617,0.027642538771033287,0.23498744703829288,0073.png
Real,350,0.30148619413375854,0.021595187485218048,0.2798910066485405,0262.png
Real,350,0.4001547396183014,0.02685682661831379,0.3732979129999876,0438.png
Real,350,0.29977524280548096,0.031241558492183685,0.26853368431329727,0869.png
Real,350,0.36110490560531616,0.0301440991461277,0.33096080645918846,0861.png
Real,350,0.3305710554122925,0.03638100624084473,0.29419004917144775,0348.png
Fake,350,0.36156272888183594,0.027215052396059036,0.3343476764857769,nano_banana_001469.png
Fake,350,0.24551260471343994,0.023154959082603455,0.2223576456308365,nano_banana_000093.png
Fake,350,0.3106468915939331,0.027107395231723785,0.2835394963622093,nano_banana_005652.png
Fake,350,0.2047727406024933,0.02471485361456871,0.18005788698792458,nano_banana_002523.png
Fake,350,0.32677024602890015,0.03305461257696152,0.29371563345193863,nano_banana_002071.png
Fake,350,0.2934568524360657,0.02241123653948307,0.2710456158965826,nano_banana_003765.png
Fake,350,0.2594333291053772,0.026686426252126694,0.2327469028532505,nano_banana_003451.png
Fake,350,0.24872076511383057,0.027864668518304825,0.22085609659552574,nano_banana_002636.png
Fake,350,0.23639409244060516,0.026099424809217453,0.2102946676313877,nano_banana_002978.png
Fake,350,0.3189108669757843,0.026050575077533722,0.2928602918982506,nano_banana_001793.png
Fake,350,0.2155332863330841,0.02709255926311016,0.18844072706997395,nano_banana_007545.png
Fake,350,0.35248255729675293,0.026288557797670364,0.32619399949908257,nano_banana_002152.png
Fake,350,0.344198614358902,0.030055556446313858,0.3141430579125881,nano_banana_000536.png
Fake,350,0.2607060372829437,0.027156397700309753,0.23354963958263397,nano_banana_005842.png
Fake,350,0.24870511889457703,0.0282607264816761,0.22044439241290092,nano_banana_001966.png
Fake,350,0.30568981170654297,0.03390420973300934,0.27178560197353363,nano_banana_006804.png
Fake,350,0.3082815706729889,0.02701035514473915,0.28127121552824974,nano_banana_005851.png
Fake,350,0.314933717250824,0.028568102046847343,0.28636561520397663,nano_banana_006182.png
Fake,350,0.30441102385520935,0.02596052549779415,0.2784504983574152,nano_banana_003688.png
Fake,350,0.29250890016555786,0.027807332575321198,0.26470156759023666,nano_banana_008183.png
Fake,350,0.3442937135696411,0.03288818895816803,0.3114055246114731,nano_banana_006188.png
Fake,350,0.23531001806259155,0.021742768585681915,0.21356724947690964,nano_banana_007097.png
Fake,350,0.3776070475578308,0.027354979887604713,0.3502520676702261,nano_banana_001683.png
Fake,350,0.30468419194221497,0.02201281487941742,0.28267137706279755,nano_banana_000434.png
Fake,350,0.3388434052467346,0.024389998987317085,0.31445340625941753,nano_banana_005588.png
Fake,350,0.28939634561538696,0.03230144828557968,0.2570948973298073,nano_banana_001119.png
Fake,350,0.3082171678543091,0.028313104063272476,0.2799040637910366,nano_banana_002285.png
Fake,350,0.3327105939388275,0.02799728885293007,0.30471330508589745,nano_banana_007641.png
Fake,350,0.23223024606704712,0.023719942197203636,0.20851030386984348,nano_banana_005249.png
Fake,350,0.2498777210712433,0.024367108941078186,0.2255106121301651,nano_banana_003202.png
Fake,350,0.2056179791688919,0.02414805442094803,0.18146992474794388,nano_banana_005128.png
Fake,350,0.32500872015953064,0.02774275653064251,0.29726596362888813,nano_banana_001828.png
Fake,350,0.3069266974925995,0.021425558254122734,0.28550113923847675,nano_banana_007249.png
Fake,350,0.27197423577308655,0.02671598270535469,0.24525825306773186,nano_banana_003179.png
Fake,350,0.2407447099685669,0.02158517763018608,0.2191595323383808,nano_banana_000826.png
Fake,350,0.22478434443473816,0.020649690181016922,0.20413465425372124,nano_banana_007897.png
Fake,350,0.261527419090271,0.02538149431347847,0.23614592477679253,nano_banana_003137.png
Fake,350,0.2239810675382614,0.046672023832798004,0.1773090437054634,nano_banana_002041.png
Fake,350,0.2922200560569763,0.029663976281881332,0.262556079775095,nano_banana_008165.png
